news,Assassination,Hijacking,Kidnapping,Barricade Incident,Bombing/Explosion,Armed Assault,Unarmed Assault,Facility/Infrastructure Attack,Unknown
"A powerful blast at a community club killed a passer by when the entire club collapsed at Sribatty village in Katwa in Bardhaman District on November 7, reports New Indian Express. Initial investigation revealed that a lot of bombs, including sophisticated socket bombs, were stacked inside the club. Some live bombs and 32 socket bombs were recovered. Police have also arrested four people, and the CID has initiated an investigation into the blast. In addition, the NIA has asked for information on the blast. The blast in Sribatty club has killed a passer by, Lalu Sheikh, who got crushed under the rubble. Initially we thought crude bombs were stacked but we found extremely potent and powerful socket bombs. Though the bombs may have be stocked for political violence, other angles are also being probed. Also, we are looking into whether the club was used for manufacturing bombs, an official of the Katwa Police Station said.",False,False,False,False,True,False,False,False,False
"Five villagers,including three women were reportedly killed in a fire exchange between Police and the cadres of the Communist Party of India Maoist (CPI Maoist) at Malapanga forest in Kurtamagarh in Kandhamal District on July 8, reports Prameyanews7. Sources said the villagers were returning to their village after receiving their Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA) wages from a nearby village under Tunudibandh Police Station. Sources said the mishap occurred when the Central Reserve Police Force (CRPF) personnel were busy in exchange of fire with Maoists. The identity of the deceased and circumstances which led to firing is yet to be ascertained.",False,False,False,False,False,True,False,False,False
"Two Communist Party of India Maoist (CPI Maoist) militias, who reportedly triggered the landmine blast on January 8 that killed two Border Security Force (BSF) personnel, including a Deputy Commandant, were arrested in Koraput District on February 19, reports The Hindu. They were identified as Basudev Pradhani (37) and Bhagaban Minarbalia (28). According to Police sources, both were part of Boipariguda ‘area committee’ under Malkangiri Koraput border division of the CPI Maoist.",False,False,False,False,True,False,False,False,False
"Three persons were injured in an Improvised Explosive Device (IED) explosion along Bangladesh Myanmar Border in remote Jarulchhari area of Bilaichhari in Rangamati District on November 5, reports The Daily Star. They are Aung Hlei Khumi, of Kulain para, Rang Nau Mro, of Remakri Prangsha, and Aung Ney Khumi, of Tong Pu para, of Ruma upazila (sub District) in Bandarban. Though Bandarban Army said the incident took place in Jarulchhari area, locals said the incident spot was in remote Remakri Prangsha area under Ruma upazila. The three entered Myanmar territory through Rangamati to bring a stray cow (locally called goyal) and they were wounded by an IED blast, said Bandarban Brigade Maj Touhidul Islam.",False,False,False,False,True,False,False,False,False
"A militant of Jama’atul Mujahideen Bangladesh (JMB) was killed in a gunfight with Police at Maloncha village in Gaibandha District on June 9, reports Dhaka Tribune. The identity of the deceased could not be known. Policerecovered some local made weapons and bombs from the spot.",False,False,False,False,False,True,False,False,False
"A Communist Party of India Maoist (CPI Maoist) cadre was killed during an exchange of fire with Security Force (SF) personnel in the forests of Tarlaguda village under Golapalli Police Station limits in Sukma District on February 20, reports PTI. A composite squad of Special Task Force (STF) and District Reserve Group (DRG) led by Sukma Superintendent of Police (SP) D. Shravan and Additional SP Santosh Singh were carrying out anti Maoist operation in the interiors of Golapalli for the past few days. While they were cordoning off Tarlaguda forests, an encounter broke out between the SF personnel and the Maoists. The Maoists, however, soon fled into the deep forests on finding SFs personnel zeroing in on them. Later during search, the body of a cadre clad in uniform , beside a muzzle loading gun, tiffin bomb fitted with detonators, gun powder, Insas rifle rounds and Maoist literature were recovered from the spot. The killed Maoist was identified as Madkam Muda, a Jan militia (people’s militia) member.",False,False,False,False,False,True,False,False,False
"A three hour gun battle took place between two Left Wing Extremists (LWE) groups Tritiya Prastuti Committee (TPC) and Jharkhand Jan Mukti Parishad (JJMP), at Manchi village in Lohardaga District on July 10, where the groups are engaged in an ongoing struggle for supremacy, reports The Times of India. TPC and JJMP are the splinter groups of the Communist Party of India Maoist (CPI Maoist). Lohardaga Superintendent of Police (SP) Karthik S said the spot is close to Latehar Lohardaga border which witness activities of both the outfits. Neither TPC nor JJMP dominate the area which falls under Jobang police station. Both TPC and JJMP claim to be superior in the area, Karthik said.",False,False,False,False,False,True,False,False,False
"Three militants were killed when a suicide bomber detonated the explosives he was wearing, killing himself and two accomplices, in Giddir area of Kalat District on February 3, reports Dawn. Three Frontier Corps (FC) personnel were injured. According to official sources, FC personnel on a tip off about the entry of an explosive laden pick up in Giddir area launched a search operation. They spotted a suspected vehicle carrying three persons and tried to stop it. In retaliation, the suicide bomber detonated the bomb.",False,False,False,False,True,False,False,False,False
"Awami National Party (ANP) local leader Syed Jamshaid Ali was shot dead by unidentified assailants in Manglore area of Swat District in Khyber Pakhtunkhwa on April 10, reports Dawn. According to Police, two unidentified men approached Jamshaid Ali when he was present at the site of an under construction school building at Telegram. “One of the attackers met him and the other opened fire, killing him on the spot,” said Manglore Station House Officer Fayaz Khan.",True,False,False,False,False,False,False,False,False
"One person, identified as Dileswar Basumatary (38) was allegedly killed by unidentified assailants with sharp weapon in his house in Sijubari Gaon of Batasipur under Dhekiajuli Police Station in Sonitpur District on November 5, reports The Sentinel. According to Police source, on Saturday (November 5) night some unidentified assailants entered the house of Dileswar and dragged him outside. He was then attacked with sharp weapons. The victim was died on the spot.",False,False,False,False,False,True,False,False,False
"A group of suspected National Socialist Council of Nagaland Isak Muivah (NSCN IM) militants attacked a post of Indian Reserve Battalion (IRB) at Noney District and decamped with large number of weapons, reports Times of India. At least 20 weapons have been reportedly snatched from the IRB men. NSCN IM spokesman V Horam denied the involvement of the outfit as suspected. He said, This is a political conspiracy in Manipur aimed at coming assembly elections.",False,False,False,False,False,False,False,False,True
"A parked vehicle was damaged on January 15 in a blast in Pir Koh area of Dera Bugti District in Balochistan, reports Daily Times. According to Levies sources, Unidentified militants had planted improvised explosive devices in a vehicle and had parked it near a house that went off. A vehicle was damaged in the blast while no loss of life was reported.",False,False,False,False,True,False,False,False,False
"At least two persons were injured in a blast near a mosque in Shafi Town area of Rahim Yar Khan District in Punjab on December 30, reports Dawn. Rescue officials claimed there were two attackers, a man and a burqa clad individual. The burqa clad attacker allegedly blew themselves up while the other fled. Local Police sources told Dawn the burqa clad attacker was a man who succumbed to his injuries after attempting to carry out a suicide attack. Deputy Superintendent Police (DSP) Chaudhry Ashraf also said the explosion was a suicide attack. He said two people were injured in the attack.",False,False,False,False,True,False,False,False,False
"A suicide bomber killed at least 28 people and wounded more than 45 others as they attended Friday prayers at a mosque in Pekhan Killay area of Anbar tehsil (revenue unit) in Mohmand Agency of Federally Administered Tribal Areas (FATA) on September 16, reports Daily Times. Jama’at ul Ahrar (JuA), breakaway faction of Tehreek e Taliban Pakistan (TTP), claimed responsibility of the attack.",False,False,False,False,True,False,False,False,False
"A Policeman injured in a militant attack on Security Forces (SFs) in Srinagar on August 15, died at All India Institutes of Medical Sciences (AIIMS) in New Delhi on September 13, reports Daily Excelsior. Constable Rouf Ahmed had sustained injuries in the attack in Nowhatta area in Srinagar. He succumbed to injuries at the hospital. A Central Reserve Police Force (CRPF) officer and two militants were killed while nine SF personnel were injured when militants attacked them at Nowhatta in downtown Srinagar. A Police spokesman said that a Policeman, who was injured in an encounter with militants on 15th of August 2016, succumbed to his injuries.",False,False,False,False,False,True,False,False,False
"Two labourers, identified as Abdul Sukur and Ainul Haq were shot in their residence by an unidentified gunman at the Mile Khuova Road junction in Dimapur District on February 27, reports Morung Express. The victims sustained gunshot wounds on the leg and were admitted to the District Hospital in Dimapur. It is learned that a demand taxation letter was received on February 1 demanding INR 1,00,000 to be paid in one week time, and the refusal to pay the demand led to this incident. The demand letter was reportedly received by a bamboo enterprise where one of the victims worked.",False,False,False,False,False,True,False,False,False
"NamTwo cadres of the Jharkhand Jan Mukti Parishad (JJMP), a splinter group of the Communist Party of India Maoist ( CPI Maoist) were killed by a rival group in Palamau District of Jharkhand on January 25, reports Business Standard. Police recovered the bodies of the two JJMP cadres from ChandoBasriya village under Chainpur Police Station area of the District. The bodies have been identified as that of JJMP ‘area commander’ Chanchal Paswan and his associate Kamlesh Paswan.",False,False,False,False,False,False,False,False,True
"Unidentified armed men on June 5 hacked to death Sunil Gomez (60), a Christian grocer in Baraigram sub District of Natore District, reports The Daily Star. Police said that Sunil was alone in his shop. The assailants hacked him there, leaving him dead. There were hacking marks in his neck. Hours after the incident, Islamic State (IS) claimed responsibility for the killing.",False,False,False,False,False,True,False,False,False
"The Communist Party of India Maoist (CPI Maoist) cadres, who have called for a 48 hour bandh (shut down strike) in Bihar and Jharkhand, blew up a block office in Jamui District on February 15 morning, reports sify.com. The Maoists had called for a bandh on February 15 and 16 over the killing of their ‘commander’ Chirag Da, who was gunned down by Sashastra Seema Bal (SSB) troopers in an encounter.",False,False,False,False,False,False,False,False,False
The People’s Revolutionary Party of Kangleipak PREPAK claimed responsibility for the bomb blast that occurred near the residential gate of Sapam Nonibala alias Memicha Devi at Singjamei Sapam Leikai in Imphal West District at around 7 30 pm on October 9 reports The Sangai Express One person was injured in the blast A press release issued by the outfit’s ‘department of publicity and propaganda publicity officer’ ‘captain’ Achouba said that the bomb was planted there as the first warning to Nonibala and her husband W Boi Singh for swindling INR 1 30 crore which belonged to the party’s fund It further conveyed solidarity to Leishangthem Kanhai 24 who sustained injuries in the bomb blast,False,False,False,False,True,False,False,False,False
Guwahati City Police rescued a 25 year old youth on October 29 night within a couple of hours of his abduction reports The Telegraph Two alleged abductors including a constable of the Sashastra Seema Bal SSB and a driver were arrested in this connection Deputy Commissioner of Police East Hemanta Kumar Das said SSB constable Abdul Rahman and Sanjib Boro had abducted Raju Khan from Notboma area under Hatigaon Police Station in Kamrup District in a Hyundai i10 on October 29 night by posing as SSB officers Boro who is a civilian impersonated a sub inspector of SSB and was wearing an SSB uniform According to the Police the duo abducted Khan with an intention to extort money from him,False,False,True,False,False,False,False,False,False
"eight abducted workers, including three from Federally Administered Tribal Areas (FATA) Development Authority (FDA), were released on May 15 in Dera Ismail Khan District, reports The Express Tribune. They were abducted on March 10, 2016 from Toi Khula tehsil (revenue unit) in Wana town of South Waziristan Agency in FATA. “We have information they were set free, but have not contacted them yet,” a tribal elder in Toi Khula said. However, political administration officials said that they do not have confirmed information about the release and these were just reports. Some said they had been released and reached Toi Khula, while others said they were near the PakAfghan border.",False,False,True,False,False,False,False,False,False
"The 39 Indians, kidnapped by the Islamic State (IS) from Mosul town of Iraq in June 2014, are still alive, External Affairs Minister Sushma Swaraj said on June 19, dismissing reports about their killing and insisting that efforts to trace them are on, reports HIndustan Times. Swaraj said the government was trying its best to ensure safe release of Judith D’Souza, an aid worker, who was abducted by suspected militants in Kabul, Afghanistan on June 9. Swaraj said “We are trying our best. The way we are going ahead, I think it will be resolved soon.”",False,False,True,False,False,False,False,False,False
"Militants blew up part of a newly constructed Government school in the Tiarza tehsil area of SWA on February 19 night, reports Dawn. A splinter group of the Tehreek e Taliban Pakistan (TTP), Sajna group, claimed responsibility for the attack. “We have blown up the school because it was a government installation,” said Azam Tariq, a spokesman of the group, warning the group would continue to attack government targets.",False,False,False,False,True,False,False,False,False
"Two soldiers suffered injuries on January 3 when their convoy was damaged in a roadside bomb blast near the PeshawarIslamabad Motorway Toll Plaza in Peshawar, the provincial capital of Khyber Pakhtunkhwa, reports The Express Tribune. Senior Superintendent of Police (SSP)Operation Dr Mian Saeed said that a remotecontrolled improvised explosive device (IED) weighing around four kilogrammes was used in the attack.",False,False,False,False,True,False,False,False,False
"One Kali Biswas (50), who was abducted from near Songsak a few days ago, was found killed, allegedly by the Garo National Liberation Army (GNLA) cadres, on January 12, reports The Assam Tribune. The body of Biswas was later recovered a little further away from the spot where an exchange of fire between the Police and the militants had taken place on the same day. Biswas, a ginger trader by profession and a resident of Krishnai, was abducted by GNLA militants on January 4 from Nangapa, a few kilometres from Songsak in East Garo Hills District. Though no First Information Report (FIR) was filed by the family of the victim, Police had been on the job to rescue the trader from the clutches of the militants. Police believe the abduction was carried out by GNLA ‘secondincommand’ (East Garo Hills) Pangkam, who reports to Jimmy (Ajan Ch Momin), prime suspect in the Williamnagar blast on January 9. Family sources said that the militants had been demanding INR 500,000 as ransom for the release of Biswas. The family was, however, able to garner only INR 150,000, which the outfit was not willing to accept and had threatened to kill Biswas if their demand was not met soon. Police sources said that Biswas had been shot in the head with a single bullet.",False,False,True,False,False,True,False,False,False
The driver of an Additional District Magistrate ADM of Sukma District was allegedly killed by the Communist Party of India Maoist CPI Maoist cadres on the charges of being a ‘police informer’ in Sukma District on June 15 reports The Hindu Srinivas Bisen 35 driver of Sukma ADM Mansingh Thakur was attacked by armed cadres while he was heading to his native village Kerlapal located around 16 km from Sukma District headquarters after his duty on his motorcycle Sukma Superintendent of Police SP Indira Kalyan Elesela said “When he reached near Girdalpara close to Kerlapal the rebels opened fire on him following which he was also stabbed by some sharp edged weapon leaving him dead on the spot ” he added,False,False,False,False,False,True,True,False,False
"Indian Army and Assam Police, in a joint operation killed the ‘self styled defense secretary’ of Karbi People s Liberation Tiger (KPLT), identified as Chingengri Kronjang in Sering Ringa near Bordikharu under Dokmoka police station in East Karbi Anglong District on August 27, reports Nagaland Post. According to sources, acting on specific intelligence input, Security Forces (SFs) launched the operation in Bheleu Ghat area of the District and later came in contact with the militants who opened fire in a bid to escape. An encounter followed in which Chingengri Kronjang was killed and the outfit’s ‘self styled commander in chief’ Moses Terang was arrested when he attempted to escape. Two 9 mm pistol, ammunition, cell phone etc. were recovered from their possession.",False,False,False,False,False,True,False,False,False
"Two Central Reserve Police Force (CRPF) troopers were on July 27 injured in a pressure bomb blast triggered by the Maoists on an under construction road in Dantewada District, reports The Hindu. The incident took place when a team of CRPF personnel was patrolling to ensure security of the under construction Aranpur (Dantewada) Jagargunda (Sukma) road which passes through the restive dense forests, under Aranpur Police Station limits, a CRPF official said. When the security men were cordoning off a patch near Kondapara village, two personnel inadvertently stepped over a pressure IED, triggering the blast. Constables Umashankar and Aman, belonging to CRPF’s 231st battalion, were injured in the blast.",False,False,False,False,True,False,False,False,False
"Two Communist Party of India Maoist (CPI Maoist) cadres were killed in an encounter with the Security Forces (SFs) personnel in Sukma District of Bastar region on January 31, said S.R.P. Kalluri, Inspector General of Police (IGP), Bastar Range, reports The Hindu. “A small contingent of the DRG (District Reserve Guard) and the STF (Special Task Force) was dispatched by Sukma District Superintendent of Police D. Srawan to Kistaram area of Sukma on the basis of some specific inputs provided by intelligence agencies. A fierce gunbattle took place between the Police team and the Maoists near Vanjalvala village. Two bodies of uniformed Maoists were recovered from the spot of the encounter by our boys,” added IGP Kalluri. The two Maoists have been identified as Dusra Dharma, the ‘president’ of Revolutionary People’s Committee of the Maoists in the area and Vetti Raju, the ‘president’ of Dandkaranya Kisan Majdoor Sangh of the Maoists. Police also recovered two locally made guns, backpacks and some Maoist literature from the encounter spot.",False,False,False,False,False,True,False,False,False
"Three lady health workers of a polio team were shot at and injured by unidentified militants in Garhi Yasin area of Shikarpur District on March 16, reports Dawn.",False,False,False,False,False,False,False,False,False
"Separately, a prayer leader, Shafiq Rehman (30), was shot dead in North Nazimabad area in Karachi of Sindh on November 4, reports Dawn. Shafiq Rehman was feeding pigeons in Block H of North Nazimabad when armed pillion riders attacked him, said Hyderi Market, Station House Officer (SHO), Zulfiqar Haider. The victim was a Pesh Imam (prayer leader) of small mosque located at ground floor of multi storey Al Hamra apartment in North Nazimabad, however, his association with any religious party could not be ascertained immediately, Zulfiqar added.",True,False,False,False,False,True,False,False,False
"Two Bru (Reang) militants were killed in an encounter with the Police in Ramshantipur locality in Hailakandi District on March 30, reports The Times of India. Two persons, who had been abducted by them, were rescued. Police and Central Reserve Police Force (CRPF) personnel launched an operation in the District near the Assam Mizoram border to rescue the two persons who had been abducted from Silchar in Cachar District on March 25. They are yet to be identified. The officer said three other militants were arrested during the operation.",False,False,True,False,False,False,False,False,False
"Two Police Constables, identified as Muhammad Asif and Mubashir, manning a security check post in Chanab Pulli area of Iqbal Town in provincial capital Lahore were shot dead by three unidentified militants on February 17, reports Dawn.",False,False,False,False,False,True,False,False,False
"A vehicle of the Security Forces (SFs) was damaged in an Improvised Explosive Device (IED) attack in Qandeel Kas area of Bahrain tehsil (revenue unit) in Swat District on July 28, reports The News. However, no casualties were reported.",False,False,False,False,True,False,False,False,False
"Two Border Security Force (BSF) personnel sustained injuries when three low intensity bombs believed to be Improvised Explosive Devices (IEDs) exploded on the Imphal Mao sector of National Highway 39 in Senapati District on August 8, reports The Assam Tribune. The incident happened when a convoy of 54 BSF on its way to Imphal, was passing through an area located between Changoubung and Kangpokpi, in the District, at around 10.45 am, Police said. The two injured BSF personnel who were travelling in a mini bus have been identified as constables Anil Kumar and Lalji Yadav. Anil sustained injury on his hand and Lalji on his leg, sources said.",False,False,False,False,True,False,False,False,False
"A CPI Maoist hit squad of around 30 armed guerillas killed a suspected member of a rival group Tritiya Prastuti Committee (TPC) on April 20 night, minutes before his two daughters were to complete their wedding rituals in Palamu District, reports The Hindustan Times. Witnesses said the Maoists barged into Pokhari village when the two sisters were readied for the final pheras, the customary walk around a fire by the bride and the groom that signals the end of the ceremony. They fired several times at the father of the brides, Mahendra Choudhary, and escaped before the guests and the family could react or raise the alarm. TPC is a splinter group of the CPI Maoist.",False,False,False,False,False,True,False,False,False
"A Central Reserve Police Force (CRPF) jawan (trooper), identified as Janaradan Sonawane was injured in an Improvised Explosive Device (IED) blast near Sameli village in Maoist hit Dantewada District of Chhattisgarh on January 23, reports The Hindu.",False,False,False,False,True,False,False,False,False
"A civilian driver, who was transporting Security Force (SF) personnel in a truck, was killed following an Improvised Explosive Device (IED)blast at Bokchung village in West Khasi Hills District on March 20, reports The Shillong Times. Police said that the driver of the requisitioned truck identified as Lupen Basumatary from Machpara Dorangre, Goalpara in Assam succumbed to his injuries sustained in the IED blast carried out by suspected Garo National Liberation Army (GNLA) militants. The truck, meanwhile, was partially damaged. However, there were no injuries to Police personnel and a platoon of Central Reserve Police Force (CRPF) with officers who were travelling in a public vehicle.",False,False,False,False,True,False,False,False,False
"Two Communist Party of India Maoist (CPI Maoist) cadres, including a woman were killed in a fierce encounter with Security Force (SF) personnel in a dense forest of Bijapur District on May 21, reports The Hindustan Times. The encounter started at 2.50 am between a joint squad of SF and Maoists in the jungles of Kotter Kerenar under Gangaloor Police Station limits, a senior Police official said. While combing operations were underway, Maoists opened fire on SF personnel. Two Maoists, including a female clad in “uniform”, were found dead. Two country made weapons and items of daily use were recovered from the spot, he added.",False,False,False,False,False,True,False,False,False
"A Kuki Revolutionary Army (KRA) militant, identified as Yamkholen Touthang (40) of T Tuinom village, was killed by unidentified assailants near KT College under Kangpokpi Police Station in Senapati District on February 10, reports The Shillong Times. According to a Police source, the body bored a suspected bullet injury mark near the left ear which exited through left eye. KRA is under suspension of operation (SoO) pact with the Government.",False,False,False,False,False,True,False,False,False
Two Border Security Force BSF personnel sustained injuries when three low intensity bombs believed to be Improvised Explosive Devices IEDs exploded on the Imphal Mao sector of National Highway 39 in Senapati District on August 8 reports The Assam Tribune The incident happened when a convoy of 54 BSF on its way to Imphal was passing through an area located between Changoubung and Kangpokpi in the District at around 10 45 am Police said The two injured BSF personnel who were travelling in a mini bus have been identified as constables Anil Kumar and Lalji Yadav Anil sustained injury on his hand and Lalji on his leg sources said,False,False,False,False,True,False,False,False,False
"The Communist Party of India Maoist (CPI Maoist) cadres have killed two persons in separate incidents in Gadchiroli District on March 27, reports The Hindu. The victims were identified as Suryabhan Tembhurne (38), resident of Wako village, and Panchamsingh Koreti (65), resident of Sonpur village.",False,False,False,False,False,False,False,False,True
"Simdega Police, on November 30, claimed that founder and chief of Peoples liberation front of India (PLFI), Dinesh Gope, was injured during an encounter on Pangur Bintuka road on November 29, reports The Times of India. Acting on information that Gope was likely to sneak into Odisha through the forests in Bano block, District Police came across five men on two motorcycles near Bintuka School. Superintendent of Police (SP), Rajiv Ranjan Singh said, A police team intercepted those men on the bikes and asked them to stop, following which they resorted to firing. An exchange of fire broke out between the two groups and the encounter reportedly lasted for over an hour. Reinforcements from nearby police stations and district headquarters reached the spot later, Singh said. The Police also claimed that Dinesh Gope was injured in the encounter, however, his aides managed to take him and escaped. Police recovered one Royal Enfield Himalayan bike with four five bullet marks, Hero Charizma motor bike, 36 pieces of unfired INSAS (Indian Small Arms System) bullets, 10 pieces of empty cartridges of INSAS, three empty cartridges of AK 47, mobile chargers and an extension board. Singh said that the recovery of the Himalayan bike confirmed the presence of Gope, since he is known to be moving around in the area on that particular two wheeler. The recovery of empty cartridges of AK 47 indicates the presence of top leaders of the outfit. We are sharing the appearance and details of the person, who led the encounter for the rebels, with local intelligence, Singh said. PLFI is one among the last LWE (Left Wing Extremism) groups active in the region and the Tuesday encounter comes as a huge blow to their morale here, Singh said. PLFI is a splinter group of the Communist Party of India Maoist (CPI Maoist), engaged in organised extortion from contractors and traders in Simdega.",False,False,False,False,False,True,False,False,False
"An Improvised Explosive Device (IED) was exploded by suspected militants at Thangal bazaar in Imphal West District on October 30 early morning, reports Kanglaonline. The explosion took place near Majorkhul gate in between a narrow gap between two shops, Mahindra parts dealers and a medical store at around 7.30 am. As a result of the blast a car (Hyundai Verna) parked near the blast site was partly damaged by splinters. Besides, it also damaged portion of concrete wall and window panes of the nearby buildings. However, no human casualty was inflicted.",False,False,False,False,True,False,False,True,False
Two militants were killed in two separate encounters between militants and Security Forces SFs in Kupwara and Shopian Districts on May 17 reports Daily Excelsior A senior Police officer said that one militant was killed in an encounter between SFs and militants in Zunrishi Chowkibal forest area in Kupwara District The officer said that a Lashkar e Toiba LeT militant was killed during an encounter started after SFs launched a cordon and search operation in the Zunrishi forest area following specific information about of 5 6 militants of LeT hiding in Zunrishi forest area “At around 6 am today the exchange of fire began Search operation is ongoing to trace the other militants believed to be hiding in the forest area ” he said They said that one militant was killed whose identity is yet to be established while other members fled under the cover of darkness More troops have been rushed to the area and massive forest area has been cordoned off to track the members of the group In the meantime one militant of Hizb ul Mujahideen HM was also killed in a brief gun battle that raged between militants and SFs in Pehlipora village in Shopian District A Police officer said that the encounter started last evening when SFs laid a cordon around the area and militants fired at them “In the exchange of fire one militant identified as Farooq Ahmad Sheikh a resident of Nazneenpora was killed” he added One AK 56 Rifle ammunition and other war like stores were recovered from the terrorist Sources said that the two members of the group managed to flee as the gun battle started,False,False,False,False,False,True,False,False,False
"A Police jawan was hacked to death by suspected Communist Party of India Maoist (CPI Maoist) in Bijapur District on November 10, reports Business Standard. Assistant Constable Rahul Raidu (27), posted at Bhairamgarh Police Station, was attacked by suspected Maoists late last night close to his workplace, Bijapur Superintendent of Police (SP), K L Dhruv said. Raidu, who joined the Police Force in 2011, was also the nephew of former Congress (Bijapur) District President, Ajay Singh, a native of Bhairamgarh town, Police said. Raidu was reportedly playing cards with some villagers in Sanjay Para area, located on the outskirts of Bhairamgarh town, when a group of men armed with axes and knives arrived there and after an altercation with the jawan, they attacked him several times leaving him critically injured. The assailants fled into the forest after committing the crime, the SP said. Soon after, Raidu succumbed to his injuries during treatment, SP said. Prima facie, it appears to be the handiwork of Maoists. Although, everything will be clear after the investigation, Dhruv said.",False,False,False,False,False,False,True,False,False
"Out of animosity the Communist party of India Maoist (CPI Maoist) cadres abducted and killed one of their supporters in Kurkheda division in Gadchiroli District on May 27, reports The Times of India. The victim Kashiram Madavi (40) was abducted from his native village Kamthala on May 24. He was brutally thrashed with the sticks till he died. Madavi s body was recovered near the village on Friday (May 27) morning. Gadchiroli Police informed that Madavi was attached to Naxal Left Wing Extremism, LWE movement since many years and used to work at village and area level for Naxal dalam (LWE armed squad). Cops claimed that Madavi had developed animosity with some Naxal cadres.",False,False,True,False,False,False,True,False,False
"A BSF trooper was attacked by the Maoists in Pankhanjur town of Kanker District on February 13, reports The Hindu.",False,False,False,False,False,False,False,False,True
"Three soldiers were injured when militants attacked an army convoy in Handwara area in Kupwara District on September 7, reports Daily Excelsior. The army convoy was attacked by militants at Kralgund along Kupwara Baramulla highway in Handwara area when it was on its way to Srinagar. Three soldiers, two identified as Havaldar Jagtap Singh and Sepoy Shafiq Malik, have been injured. The condition of one of the three soldiers is stated to be critical. Militant outfit Hizb ul Mujahideen (HM) meanwhile claimed responsibility for the attack. However, sources said that it is a group army had already inputs that a group of five militants present in the area were planning attack on convoy in the area. They said that these militants are believed to be belonging to unknown Afghan brigade that is linked to Jaish e Mohammad (JeM) and is headed by Abdullah Salfi.",False,False,False,False,False,False,False,True,True
"A Police Constable deployed for the protection of polio eradication teams was killed in a bomb attack near the Muslim Children Academy school area under Daudzai Police Station on the outskirts of Peshawar on October 24,reports The Express Tribune. According to the Station House Officer of the Daudzai Police Station, the Superintendent of Police was near the Muslim Children Academy School inspecting security measures when the bomb went off. Police officials confirmed that the deployment was for the protection of polio workers, whose lives are under consistent threat.",False,False,False,False,True,False,False,False,False
"Three militants were killed after the explosive vestone of them was wearing accidentally exploded on Sufidsang Road within the jurisdiction of Regi Police Station in provincial capital Peshawar on May 20, reports The Express Tribune. According to details, the militants were travelling on a motorbike in the morning when one of the suicide vests went off prematurely, killing all three of them on the spot. A second suicide vest, eight hand grenades and one AK 47 rifle with two magazines were found from the site. The other suicide vest and hand grenades were defused by Bomb Disposal Unit (BDU) teams.",False,False,False,False,True,False,False,True,False
"Nine people were injured on December 12 when suspected militants attacked the office of National Party (NP) in Balochistan s Turbat District, reports Dawn. The attackers lobbed a hand grenade inside the NP office targeting the workers inside. The assailants escaped unhurt from the spot and no one has claimed the attack so far. Security personnel and workers of NP have been frequent targets of attacks in Turbat in the past few years, with several of these orchestrated by Baloch separatists and sectarian outfits.",False,False,False,False,False,False,False,False,True
"Counter Terrorism Department (CTD) on December 18 (today) claimed to have killed five terrorists in the Choti Bala area of Dera Ghazi Khan District in Punjab, reports The News. The suspects opened fire during CTD raid that was conducted on a tip of about presence of militants in the Choti Bala area. Five of them were killed while four suspects are said to have fled during the exchange of fire. Two of the suspects killed in the operation were identified as Malik Tehseen and Kamran. Arms and explosive material was also recovered in the operation.",False,False,False,False,False,True,False,False,False
"A Lashkar e Toiba (LeT) ‘divisional commander’, identified as Abu Bakar, was killed in a gun battle in the Sopore area of Baramulla District on December 14, reports Daily Excelsior. Sources said that Security Forces (SFs) got information about presence of Abu Bakar, hiding in Bomai village of Sopore. The area was cordoned off by the SFs during which the militant opened fire on troops leading to a gun battle in which SFs killed him. One AK 47 rifle, four magazines, few rounds and two hand grenades were recovered from his possession. Abu Bakar was active since 2009 in Kupwara and Handwara areas of North Kashmir but for one year he was active in Sopore area but failed to establish base in Sopore town. Sources said that he was motivating local youth for joining militancy and launching infiltrating militants to Central and South Kashmir.",False,False,False,False,False,True,False,False,False
"Heavy exchange of fire took place twice between Hawk Force of State Police and an armed squad of Communist Party of India Maoist (CPI Maoist) at Balaghat District of Madhya Pradesh on April 7, reports The Times of India. Though the exact location of encounter is yet to be confirmed, intelligence officers at Police headquarters said first firing took place near a forest area under Patra Police outpost under Roopjhar Police Station. Commandant, who was leading the force, ordered retaliation as the Maoists fired on the Security Forces (SFs). However, no casualty was reported from either side. Previous encounter was reported from Machhurda forest area, located 30 kilometres from District headquarters during routine patrolling. Armed Forces were heading towards the forest from the area under Birsa Police Station, when Maoists opened fire for the first time. It seems to be a chance attack instead of an ambush. That was a transit point for Maoists to enter Maharashtra, said Police officer monitoring anti Naxal Left Wing Extremism, LWE operations.",False,False,False,False,False,True,False,False,False
